x0_index,method,n_reps,n_unlab_clusters,coverage,coverage_cluster_se,coverage_cluster_sd,bias,abs_bias,rmse,se_mean,width,emp_sd,theta0_mean,theta_hat_mean,lambda_factor_mean,h_factor_mean,R_MB_mean,R_GH_mean,bias_score_mean,bias_budget_mean,fallback_rate,sigma2_Y_mean,sigma2_Y_minus_f_mean,sigma2_f_mean,tuning_seconds_mean_per_unlab_draw,estimation_seconds_mean,amortized_procedure_seconds_mean,nw_corr_mean,nw_relative_difference_mean,negative_weight_fraction_mean,M_lambda_over_eigmax_mean,width_ratio_vs_GH_P1_c300,rmse_ratio_vs_GH_P1_c300,theta0,dataset,reference,method_family,bias_rescored,rmse_rescored
16,PPI_global,1000,50,0.01,0.0034992710611188,0.0247435829652696,0.1637012001167689,0.1637012001167689,0.1682995600095411,0.0388232395406491,0.1521870989993444,0.0390920345710175,0.4690854498764982,0.632786649993267,,,,,,,,,,,0.0,8.171685133129359e-05,8.171685133129359e-05,,,,,1.0874967105361475,4.648818070628053,0.44424257059865246,blogfeedback,matern52_0.8h0,PPI,0.18854407939461448,0.19255006843545242
17,GH_P1_c300,1000,50,0.951,0.0061428571428571,0.043436559415745,0.0011749189909345,0.0011749189909345,0.0341192998969228,0.0348786530840205,0.1367243200893603,0.034116126698701,0.4618708795477586,0.4630457985386933,4869.675251658629,1.0,1064.792529623238,293.64262407463286,293.64262407463286,300.0,0.0,0.0022452986256205,0.0009333550019753,0.0012825324340553,21.87573688078672,0.0060778039135038,1.0998646479528398,0.9999730503697504,0.0037435701978415,5.2e-05,22.807440226727465,1.0,1.0,0.4337088663895002,blogfeedback,matern52_0.8h0,PPCI,0.02933693214919314,0.044982238480841076
17,LO_GH_P1_c300w,1000,50,0.957,0.0071442855714571,0.0505177277431054,0.0005432305044194,0.0005432305044194,0.0509585810320134,0.0531678929761924,0.2084181404666745,0.0509811824340876,0.4618708795477586,0.4624141100521782,,,1064.792529623238,293.64262407463286,293.64262407463286,300.0,,0.0022444256712961,,,21.87573688078672,0.0059961595758795,1.0997830036152154,0.9999730503697504,0.0037435701978415,5.2e-05,22.807440226727465,1.524367722804959,1.4935412269877602,0.4337088663895002,blogfeedback,matern52_0.8h0,LO,0.028705243662678015,0.058484809097312275
17,PPI_global,1000,50,0.002,0.0013997084244475,0.0098974331861078,0.1722510443652602,0.1722510443652602,0.1764722840171641,0.0387671905208074,0.1519673868415653,0.0383864332749389,0.4618708795477586,0.634121923913019,,,,,,,,,,,0.0,8.287427294999361e-05,8.287427294999361e-05,,,,,1.111487603246024,5.172212927882497,0.4337088663895002,blogfeedback,matern52_0.8h0,PPI,0.20041305752351884,0.20405253825237518
18,GH_P1_c300,1000,50,0.959,0.0060084973842323,0.042486492451323,0.0074483807301215,0.0074483807301215,0.036927683255998,0.0369585849946207,0.1448776531789133,0.0361868056072172,0.5299412660223736,0.5373896467524951,378.7394975365364,1.0,2830.0129640519576,37.71694256170894,37.71694256170894,300.0,0.0,0.133575800476157,0.0548562965920099,0.079177076021218,21.673537550792098,0.0060782679272815,1.0897551454668863,0.9774869105643768,0.0579209108765707,4.000000000000001e-05,1.305797643772008,1.0,1.0,0.5111292413866828,blogfeedback,matern52_0.8h0,PPCI,0.02626040536581231,0.044696580463512596
18,LO_GH_P1_c300w,1000,50,0.952,0.0066944997222057,0.0473372615022311,0.0072499184549048,0.0072499184549048,0.0550845029666638,0.0565782004629032,0.2217865458145806,0.0546326447772482,0.5299412660223736,0.5371911844772784,,,2830.0129640519576,37.71694256170894,37.71694256170894,300.0,,0.1335789127809185,,,21.673537550792098,0.0059951732484623,1.0896720507880673,0.9774869105643768,0.0579209108765707,4.000000000000001e-05,1.305797643772008,1.5308540754776747,1.491685860301475,0.5111292413866828,blogfeedback,matern52_0.8h0,LO,0.02606194309059562,0.060505917290287176
18,PPI_global,1000,50,0.224,0.0190187877035915,0.1344831375515692,0.1042701053000891,0.1042701053000891,0.1109761785894294,0.0388041397840491,0.1521122279534727,0.0380118699524047,0.5299412660223736,0.6342113713224627,,,,,,,,,,,0.0,8.228335250169039e-05,8.228335250169039e-05,,,,,1.0499357534845295,3.005229919789344,0.5111292413866828,blogfeedback,matern52_0.8h0,PPI,0.12308212993577994,0.1288125306969375
19,GH_P1_c300,1000,50,0.956,0.0067973584304973,0.048064582403602,0.0015936979983785,0.0015936979983785,0.0359217567169304,0.03611105686889,0.141555342926049,0.0359043431101932,0.4888857102246812,0.4904794082230598,4464.994916887489,1.0,1308.8274647311157,275.58456352389425,275.58456352389425,300.0,0.0,0.0028717884248077,0.0011762820875023,0.0016721938603168,21.834254138674588,0.0060835835933685,1.097796290527098,0.9999707906860886,0.0036043175870799,3.0000000000000004e-05,19.381286648209628,1.0,1.0,0.4662577059103155,blogfeedback,matern52_0.8h0,PPCI,0.024221702312744287,0.04329576879150554
19,LO_GH_P1_c300w,1000,50,0.945,0.0078571428571428,0.0555583899503715,0.0011697461914868,0.0011697461914868,0.0554839354111167,0.0553332674961881,0.2169064085850574,0.0554993600099495,0.4888857102246812,0.4900554564161681,,,1308.8274647311157,275.58456352389425,275.58456352389425,300.0,,0.0028704902732955,,,21.834254138674588,0.0060014885189011,1.0977141954526306,0.9999707906860886,0.0036043175870799,3.0000000000000004e-05,19.381286648209628,1.532308170793476,1.5445774506057572,0.4662577059103155,blogfeedback,matern52_0.8h0,LO,0.02379775050585259,0.060360845849700244
19,PPI_global,1000,50,0.035,0.0059333027592271,0.041954786158824,0.1429967652812988,0.1429967652812988,0.148130999005284,0.0388086152050544,0.1521297716038135,0.0386809281117734,0.4888857102246812,0.63188247550598,,,,,,,,,,,0.0,8.289795368909836e-05,8.289795368909836e-05,,,,,1.0747017276719024,4.123712550379464,0.4662577059103155,blogfeedback,matern52_0.8h0,PPI,0.16562476959566447,0.17007728328323432
20,GH_P1_c300,1000,50,0.945,0.0079859570624992,0.0564692439315782,0.0106439299008757,0.0106439299008757,0.0398557711522377,0.0384122912895077,0.1505761818548703,0.0384274110020582,0.540764296067903,0.551408225968779,693.8766112163664,1.0,2262.9019615056227,56.56020108985207,56.56020108985207,300.0,0.0,0.0695540753644019,0.0285325892068446,0.0412002695903363,21.735768883060665,0.0060854283142834,1.0928738724673168,0.9911343492240272,0.0395978958850175,3.4e-05,2.60235103440887,1.0,1.0,0.5265374825134961,blogfeedback,matern52_0.8h0,PPCI,0.02487074345528295,0.04575743797923221
20,LO_GH_P1_c300w,1000,50,0.943,0.0071442855714571,0.0505177277431054,0.009333476852598,0.009333476852598,0.0599949488820544,0.0588165493090384,0.2305608732914305,0.0592941472415233,0.540764296067903,0.5500977729205012,,,2262.9019615056227,56.56020108985207,56.56020108985207,300.0,,0.0695418378361967,,,21.735768883060665,0.0060001411680132,1.0927885853210466,0.9911343492240272,0.0395978958850175,3.4e-05,2.60235103440887,1.5311908593462125,1.5053014192823118,0.5265374825134961,blogfeedback,matern52_0.8h0,LO,0.023560290407005136,0.06377591540122936
20,PPI_global,1000,50,0.35,0.0191129830860852,0.1351491994887464,0.0909442683667604,0.0909442683667604,0.0987545910681856,0.0388262895024119,0.1521990548494547,0.0385109387146029,0.540764296067903,0.6317085644346637,,,,,,,,,,,0.0,8.237444888800383e-05,8.237444888800383e-05,,,,,1.0107777536566076,2.477799029178764,0.5265374825134961,blogfeedback,matern52_0.8h0,PPI,0.10517108192116764,0.11199359705245732
21,GH_P1_c300,1000,50,0.954,0.0066761836831702,0.0472077475481665,0.0079590399065331,0.0079590399065331,0.0392673688761081,0.0380753874351624,0.1492555187458366,0.0384715479571693,0.565220652921684,0.5731796928282172,680.7896146244386,1.0,4078.1775410351697,59.54711441053762,59.54711441053762,300.0,0.0,0.0676317356212756,0.0266905082719181,0.0421683575442645,21.60466162333265,0.0060769640998914,1.086310045266524,0.985754539993801,0.0379646693424204,3.6e-05,2.0537424218938924,1.0,1.0,0.551405158058703,blogfeedback,matern52_0.8h0,PPCI,0.021774534769514187,0.0441894818553843
21,LO_GH_P1_c300w,1000,50,0.936,0.0074285714285714,0.0525279323167149,0.0064135089517529,0.0064135089517529,0.0610565786770251,0.0592557792010485,0.2322826544681104,0.0607491824293576,0.565220652921684,0.5716341618734371,,,4078.1775410351697,59.54711441053762,59.54711441053762,300.0,,0.0676328174583208,,,21.60466162333265,0.0059954935209825,1.086228574687615,0.985754539993801,0.0379646693424204,3.6e-05,2.0537424218938924,1.5562751476121863,1.5548935521925036,0.551405158058703,blogfeedback,matern52_0.8h0,LO,0.020229003814734026,0.06399988514056926
21,PPI_global,1000,50,0.632,0.023332555866542,0.1649860847564585,0.0630516288824214,0.0630516288824214,0.0740994078021829,0.0388220275217654,0.1521823478853204,0.0389452315819354,0.565220652921684,0.6282722818041055,,,,,,,,,,,0.0,8.240259066224098e-05,8.240259066224098e-05,,,,,1.0196095203988254,1.887047946501658,0.551405158058703,blogfeedback,matern52_0.8h0,PPI,0.0768671237454025,0.08616129667547157
22,GH_P1_c300,1000,50,0.95,0.0071428571428571,0.0505076272276105,-0.0010183352918732,0.0010183352918732,0.0363468594353375,0.0360446958401992,0.141295207693581,0.0363507711418633,0.4997934639429802,0.4987751286511067,499.50156584474223,1.0,1650.4416359617278,40.64153296395119,40.64153296395119,300.0,0.0,0.1013017517809762,0.042385932503701,0.0603998897800977,21.80209452673793,0.0060670991772785,1.096171825514175,0.9952770381436132,0.0342112544229345,2.6e-05,2.1128201919008696,1.0,1.0,0.4781418240879662,blogfeedback,matern52_0.8h0,PPCI,0.020633304563140498,0.04178265718262576
22,LO_GH_P1_c300w,1000,50,0.935,0.0077261813045656,0.0546323519313512,-0.0028252626002805,0.0028252626002805,0.0560697395999056,0.0545917912370739,0.2139998216493299,0.0560265344511267,0.4997934639429802,0.4969682013426993,,,1650.4416359617278,40.64153296395119,40.64153296395119,300.0,,0.1012705452088758,,,21.80209452673793,0.0059847029726952,1.0960894293095915,0.9952770381436132,0.0342112544229345,2.6e-05,2.1128201919008696,1.5145582439952192,1.542629555096936,0.4781418240879662,blogfeedback,matern52_0.8h0,LO,0.01882637725473313,0.05907847383419968
22,PPI_global,1000,50,0.084,0.0101458748026084,0.0717421687399412,0.1280560266480258,0.1280560266480258,0.1337480660928925,0.0389474008031751,0.1526738111484464,0.0386224146529248,0.4997934639429802,0.6278494905910057,,,,,,,,,,,0.0,8.237153850495816e-05,8.237153850495816e-05,,,,,1.080530710422547,3.679769536370407,0.4781418240879662,blogfeedback,matern52_0.8h0,PPI,0.14970766650303952,0.1546046074103037
23,GH_P1_c300,1000,50,0.942,0.008,0.0565685424949238,-0.0020734745498474,0.0020734745498474,0.0366257124035874,0.0358744505409629,0.1406278461205749,0.0365852701829,0.4977241937906626,0.4956507192408154,2333.5061382578324,1.0,1779.368247471114,162.2870583527733,162.2870583527733,300.0,0.0,0.0095838380003901,0.0040308220237341,0.00588440542952,21.778111872002484,0.0060781064340844,1.0949837000342086,0.9994963045483094,0.0104604475064782,3.800000000000001e-05,9.544286295346096,1.0,1.0,0.4751251844024017,blogfeedback,matern52_0.8h0,PPCI,0.020525534838413684,0.041933770314203436
23,LO_GH_P1_c300w,1000,50,0.937,0.0077997906826963,0.0551528488357027,-0.0026692503511416,0.0026692503511416,0.0551587373912629,0.0542195468939419,0.2125406238242525,0.0551216818772269,0.4977241937906626,0.4950549434395211,,,1779.368247471114,162.2870583527733,162.2870583527733,300.0,,0.0095830446655559,,,21.778111872002484,0.0059966101767495,1.0949022037768736,0.9994963045483094,0.0104604475064782,3.800000000000001e-05,9.544286295346096,1.5113694029134124,1.5060113174989105,0.4751251844024017,blogfeedback,matern52_0.8h0,LO,0.01992975903711941,0.05858802529902227
23,PPI_global,1000,50,0.074,0.0102260172389561,0.0723088613419643,0.1305771583504807,0.1305771583504807,0.1361761171098133,0.0389770378876293,0.1527899885195072,0.0386656905258774,0.4977241937906626,0.6283013521411436,,,,,,,,,,,0.0,8.285313472151757e-05,8.285313472151757e-05,,,,,1.0864845955793452,3.718046917675108,0.4751251844024017,blogfeedback,matern52_0.8h0,PPI,0.15317616773874188,0.15797619742020083
24,GH_P1_c300,1000,50,0.957,0.0075606392127995,0.0534617925747549,1.2397718120268908e-05,1.2397718120268908e-05,0.0358016475232133,0.0367138746496947,0.1439183886268035,0.0358195596361195,0.5515687784603776,0.5515811761784978,542.2237293109654,1.0,4663.3477661258285,51.70163072843973,51.70163072843973,300.0,0.0,0.0813959567802384,0.0322296254437979,0.0500368283818666,21.60808581672609,0.0060759796518832,1.0864802704881875,0.9770463038086616,0.044818699302944,3.0000000000000004e-05,1.574881004628068,1.0,1.0,0.5336564892894093,blogfeedback,matern52_0.8h0,PPCI,0.017924686889088437,0.040038134468839255
24,LO_GH_P1_c300w,1000,50,0.948,0.007948815853282,0.0562066159225885,0.0020107199633639,0.0020107199633639,0.0566127226763701,0.0571647883604608,0.2240859703730065,0.0566053136692671,0.5515687784603776,0.5535794984237415,,,4663.3477661258285,51.70163072843973,51.70163072843973,300.0,,0.0814232105048581,,,21.60808581672609,0.005990408251062,1.0863946990873663,0.9770463038086616,0.044818699302944,3.0000000000000004e-05,1.574881004628068,1.5570350148519698,1.5812881974122297,0.5336564892894093,blogfeedback,matern52_0.8h0,LO,0.019923009134332204,0.059982361299195326
24,PPI_global,1000,50,0.496,0.0217987080688142,0.1541401429656446,0.0769713001255067,0.0769713001255067,0.0855010196321926,0.0389308039620657,0.1526087515312977,0.0372455439707817,0.5515687784603776,0.6285400785858845,,,,,,,,,,,0.0,8.230484742671252e-05,8.230484742671252e-05,,,,,1.0603839647414988,2.3881867329360964,0.5336564892894093,blogfeedback,matern52_0.8h0,PPI,0.09488358929647511,0.10192516290355351
25,GH_P1_c300,1000,50,0.955,0.0070348984298543,0.0497442438470861,-0.0020046611463179,0.0020046611463179,0.0355669016571338,0.036236941353061,0.1420488101039995,0.0355281307593282,0.5098905198501444,0.5078858587038264,573.0824095289316,1.0,2055.9108053131163,47.63255913643855,47.63255913643855,300.0,0.0,0.0811447423880943,0.0337258825180021,0.0475478922314029,21.7619751037471,0.0060642462242394,1.0941630014115946,0.9931547883118372,0.0373602711229126,2.6e-05,2.222550522866308,1.0,1.0,0.48902140269121164,blogfeedback,matern52_0.8h0,PPCI,0.018864456012614772,0.04021011723221593
25,LO_GH_P1_c300w,1000,50,0.947,0.0076144331264208,0.0538421729858364,0.000376779574637,0.000376779574637,0.0544082869222832,0.0551175849922472,0.216060933169609,0.054434206210575,0.5098905198501444,0.5102672994247813,,,2055.9108053131163,47.63255913643855,47.63255913643855,300.0,,0.0811696558161425,,,21.7619751037471,0.0059797413274645,1.0940784965148196,0.9931547883118372,0.0373602711229126,2.6e-05,2.222550522866308,1.5210330379495776,1.529744914155889,0.48902140269121164,blogfeedback,matern52_0.8h0,LO,0.02124589673356969,0.058408114598770725
25,PPI_global,1000,50,0.115,0.0136464094103877,0.0964946863293306,0.1186082443849219,0.1186082443849219,0.1242979611122405,0.0389206621333011,0.1525689955625403,0.0371947704864303,0.5098905198501444,0.6284987642350663,,,,,,,,,,,0.0,8.262342121452093e-05,8.262342121452093e-05,,,,,1.0740603560905482,3.494764944961388,0.48902140269121164,blogfeedback,matern52_0.8h0,PPI,0.1394773615438547,0.14434681113146158
26,GH_P1_c300,1000,50,0.954,0.0074010479125649,0.052333311668612,-0.000631053091671,0.000631053091671,0.0357851782199438,0.0362947567735809,0.1422754465524374,0.0357975168753794,0.5342343046372839,0.5336032515456129,1537.884296060313,1.0,3318.2810141440523,114.90463099112432,114.90463099112432,300.0,0.0,0.0179977275173124,0.0072510786871049,0.0108426520480036,21.648150495253503,0.0060944710625335,1.088501995825209,0.996650936387808,0.0203302199373523,3.2e-05,4.957422060086823,1.0,1.0,0.5146053180943589,blogfeedback,matern52_0.8h0,PPCI,0.018997933451254,0.0405105199626826
26,LO_GH_P1_c300w,1000,50,0.952,0.0060541771715477,0.0428094973250619,0.0011130974136701,0.0011130974136701,0.0546256170293477,0.0560091677472918,0.219555937569384,0.0546416027834047,0.5342343046372839,0.5353474020509541,,,3318.2810141440523,114.90463099112432,114.90463099112432,300.0,,0.0180037767217246,,,21.648150495253503,0.0060096191531047,1.08841714391578,0.996650936387808,0.0203302199373523,3.2e-05,4.957422060086823,1.5431751780758878,1.526487214723545,0.5146053180943589,blogfeedback,matern52_0.8h0,LO,0.02074208395659516,0.05842048525001383
26,PPI_global,1000,50,0.285,0.020012751037317,0.1415115196868496,0.0963931112152566,0.0963931112152566,0.1033499557157831,0.0388333400778992,0.152226693105365,0.0372957427748346,0.5342343046372839,0.6306274158525405,,,,,,,,,,,0.0,8.115968387573958e-05,8.115968387573958e-05,,,,,1.069943527109296,2.8880659774997035,0.5146053180943589,blogfeedback,matern52_0.8h0,PPI,0.11602209775818151,0.12186348355806396
27,GH_P1_c300,1000,50,0.946,0.0069751746375621,0.0493219328618059,-0.0027201136453789,0.0027201136453789,0.0361650264115604,0.0357818785083288,0.140264963752649,0.036080630940078,0.4706474731241102,0.4679273594787313,4869.675251658629,1.0,1017.1327298003048,289.61791878877114,289.61791878877114,300.0,0.0,0.0023706234932301,0.0010027473886926,0.0013502514437338,21.85539428636432,0.006088250407949,1.098857964726165,0.9999819953236868,0.003303017902056,2.8e-05,23.00508838645451,1.0,1.0,0.44566822667391864,blogfeedback,matern52_0.8h0,PPCI,0.022259132804812676,0.042378993738966565
27,LO_GH_P1_c300w,1000,50,0.951,0.0059744353332361,0.0422456373789178,-0.0032265921528884,0.0032265921528884,0.0525361286452471,0.0540056512182348,0.2117021527754806,0.0524631899755561,0.4706474731241102,0.4674208809712217,,,1017.1327298003048,289.61791878877114,289.61791878877114,300.0,,0.0023696069886555,,,21.85539428636432,0.0060067911893129,1.0987765055075287,0.9999819953236868,0.003303017902056,2.8e-05,23.00508838645451,1.5093017323186133,1.4526777347645907,0.44566822667391864,blogfeedback,matern52_0.8h0,LO,0.021752654297303053,0.05676981491150782
27,PPI_global,1000,50,0.01,0.0034992710611188,0.0247435829652696,0.1600175329653828,0.1600175329653828,0.1642514930843785,0.0387378265093898,0.1518522799168081,0.0370717741760603,0.4706474731241102,0.630665006089493,,,,,,,,,,,0.0,8.069756161421537e-05,8.069756161421537e-05,,,,,1.082610196118489,4.541721917058363,0.44566822667391864,blogfeedback,matern52_0.8h0,PPI,0.1849967794155744,0.18867101133522063
28,GH_P1_c300,1000,50,0.939,0.0078623359461811,0.0555951106351144,-0.0006072336257876,0.0006072336257876,0.0377211323205861,0.0371383710125613,0.1455824143692404,0.03773511666738,0.4933590672455893,0.4927518336198015,4856.621047311173,1.0,1180.2568238486524,296.7118417602538,296.7118417602538,300.0,0.0,0.0024726960171358,0.0010542813900629,0.0014159560576731,21.864797399770467,0.0060917172459885,1.0993315872345115,0.999961302604266,0.0042441296544434,3.2e-05,21.94805528167717,1.0,1.0,0.47417491314856014,blogfeedback,matern52_0.8h0,PPCI,0.018576920471241376,0.04204303824732111
28,LO_GH_P1_c300w,1000,50,0.95,0.0067005939426048,0.0473803541479342,-0.0022372493113294,0.0022372493113294,0.0556494699267423,0.0557916811350551,0.2187033900494161,0.055632303312178,0.4933590672455893,0.4911218179342597,,,1180.2568238486524,296.7118417602538,296.7118417602538,300.0,,0.0024713613132551,,,21.864797399770467,0.0060108712241053,1.099250741212629,0.999961302604266,0.0042441296544434,3.2e-05,21.94805528167717,1.5022651671012894,1.4752863051349052,0.47417491314856014,blogfeedback,matern52_0.8h0,LO,0.016946904785699546,0.05812964648492126
